Timestamp,UID,Time,Name,Target,Info,State,Version
3/7/2018 16:37:21,Linux-Chrome-026207011847685147,1520462241146,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:37:21,Linux-Chrome-026207011847685147,1520462241255,keydown,input#event-name.title.col-md-12,"{""which"":78}",,A
3/7/2018 16:37:22,Linux-Chrome-026207011847685147,1520462241339,keydown,input#event-name.title.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:22,Linux-Chrome-026207011847685147,1520462241422,keydown,input#event-name.title.col-md-12,"{""which"":32}",,A
3/7/2018 16:37:23,Linux-Chrome-026207011847685147,1520462242503,keydown,input#event-name.title.col-md-12,"{""which"":55}",,A
3/7/2018 16:37:23,Linux-Chrome-026207011847685147,1520462242735,keydown,input#event-name.title.col-md-12,"{""which"":9}",,A
3/7/2018 16:37:23,Linux-Chrome-026207011847685147,1520462243037,keydown,input#event-location.col-md-12,"{""which"":16}",,A
3/7/2018 16:37:24,Linux-Chrome-026207011847685147,1520462243563,keydown,input#event-location.col-md-12,"{""which"":76}",,A
3/7/2018 16:37:24,Linux-Chrome-026207011847685147,1520462243737,keydown,input#event-location.col-md-12,"{""which"":79}",,A
3/7/2018 16:37:24,Linux-Chrome-026207011847685147,1520462243999,keydown,input#event-location.col-md-12,"{""which"":65}",,A
3/7/2018 16:37:24,Linux-Chrome-026207011847685147,1520462243929,keydown,input#event-location.col-md-12,"{""which"":67}",,A
3/7/2018 16:37:25,Linux-Chrome-026207011847685147,1520462244308,keydown,input#event-location.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:25,Linux-Chrome-026207011847685147,1520462244397,keydown,input#event-location.col-md-12,"{""which"":73}",,A
3/7/2018 16:37:25,Linux-Chrome-026207011847685147,1520462244460,keydown,input#event-location.col-md-12,"{""which"":79}",,A
3/7/2018 16:37:25,Linux-Chrome-026207011847685147,1520462244611,keydown,input#event-location.col-md-12,"{""which"":78}",,A
3/7/2018 16:37:25,Linux-Chrome-026207011847685147,1520462244758,keydown,input#event-location.col-md-12,"{""which"":32}",,A
3/7/2018 16:37:25,Linux-Chrome-026207011847685147,1520462245203,keydown,input#event-location.col-md-12,"{""which"":55}",,A
3/7/2018 16:37:27,Linux-Chrome-026207011847685147,1520462246504,mousedown,input#event-start-date,"{""which"":1,""pageX"":632,""pageY"":176}",,A
3/7/2018 16:37:28,Linux-Chrome-026207011847685147,1520462247555,mousedown,td.xdsoft_date.xdsoft_day_of_week3.xdsoft_today div,"{""which"":1,""pageX"":718,""pageY"":290}",,A
3/7/2018 16:37:29,Linux-Chrome-026207011847685147,1520462248456,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":870,""pageY"":277}",,A
3/7/2018 16:37:30,Linux-Chrome-026207011847685147,1520462249505,mousedown,input#event-end-date,"{""which"":1,""pageX"":720,""pageY"":216}",,A
3/7/2018 16:37:31,Linux-Chrome-026207011847685147,1520462250506,mousedown,td.xdsoft_date.xdsoft_day_of_week5 div,"{""which"":1,""pageX"":784,""pageY"":383}",,A
3/7/2018 16:37:31,Linux-Chrome-026207011847685147,1520462251208,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":854,""pageY"":383}",,A
3/7/2018 16:37:33,Linux-Chrome-026207011847685147,1520462252334,mousedown,select#recurrent-event-type-selector,"{""which"":1,""pageX"":673,""pageY"":246}",,A
3/7/2018 16:37:35,Linux-Chrome-026207011847685147,1520462254694,mousedown,input#recurrent-event-end-date,"{""which"":1,""pageX"":657,""pageY"":262}",,A
3/7/2018 16:37:36,Linux-Chrome-026207011847685147,1520462255973,mousedown,td.xdsoft_date.xdsoft_day_of_week5 div,"{""which"":1,""pageX"":777,""pageY"":460}",,A
3/7/2018 16:37:37,Linux-Chrome-026207011847685147,1520462256662,mousedown,div.xdsoft_time.xdsoft_current,"{""which"":1,""pageX"":854,""pageY"":460}",,A
3/7/2018 16:37:41,Linux-Chrome-026207011847685147,1520462260971,mousedown,input#daily-recurrent-freq,"{""which"":1,""pageX"":539,""pageY"":347}",,A
3/7/2018 16:37:42,Linux-Chrome-026207011847685147,1520462262095,keydown,input#daily-recurrent-freq,"{""which"":50}",,A
3/7/2018 16:37:42,Linux-Chrome-026207011847685147,1520462261999,keydown,input#daily-recurrent-freq,"{""which"":49}",,A
3/7/2018 16:37:43,Linux-Chrome-026207011847685147,1520462263114,mousedown,button#create-event-button.btn.btn-secondary,"{""which"":1,""pageX"":606,""pageY"":401}",,A
3/7/2018 16:37:45,Linux-Chrome-026207011847685147,1520462264803,mousedown,input#event-name.title.col-md-12,"{""which"":1,""pageX"":590,""pageY"":75}",,A
3/7/2018 16:37:46,Linux-Chrome-026207011847685147,1520462265289,keydown,input#event-name.title.col-md-12,"{""which"":16}",,A
3/7/2018 16:37:46,Linux-Chrome-026207011847685147,1520462265615,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:37:46,Linux-Chrome-026207011847685147,1520462265746,keydown,input#event-name.title.col-md-12,"{""which"":86}",,A
3/7/2018 16:37:46,Linux-Chrome-026207011847685147,1520462265836,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:37:46,Linux-Chrome-026207011847685147,1520462266115,keydown,input#event-name.title.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:47,Linux-Chrome-026207011847685147,1520462267022,keydown,input#event-name.title.col-md-12,"{""which"":8}",,A
3/7/2018 16:37:48,Linux-Chrome-026207011847685147,1520462267664,keydown,input#event-name.title.col-md-12,"{""which"":78}",,A
3/7/2018 16:37:48,Linux-Chrome-026207011847685147,1520462267872,keydown,input#event-name.title.col-md-12,"{""which"":32}",,A
3/7/2018 16:37:48,Linux-Chrome-026207011847685147,1520462267785,keydown,input#event-name.title.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:50,Linux-Chrome-026207011847685147,1520462269380,keydown,input#event-name.title.col-md-12,"{""which"":56}",,A
3/7/2018 16:37:50,Linux-Chrome-026207011847685147,1520462269909,keydown,input#event-name.title.col-md-12,"{""which"":9}",,A
3/7/2018 16:37:50,Linux-Chrome-026207011847685147,1520462270257,keydown,input#event-location.col-md-12,"{""which"":16}",,A
3/7/2018 16:37:51,Linux-Chrome-026207011847685147,1520462270817,keydown,input#event-location.col-md-12,"{""which"":79}",,A
3/7/2018 16:37:51,Linux-Chrome-026207011847685147,1520462270993,keydown,input#event-location.col-md-12,"{""which"":67}",,A
3/7/2018 16:37:51,Linux-Chrome-026207011847685147,1520462271073,keydown,input#event-location.col-md-12,"{""which"":65}",,A
3/7/2018 16:37:52,Linux-Chrome-026207011847685147,1520462271334,keydown,input#event-location.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:52,Linux-Chrome-026207011847685147,1520462271508,keydown,input#event-location.col-md-12,"{""which"":79}",,A
3/7/2018 16:37:52,Linux-Chrome-026207011847685147,1520462271460,keydown,input#event-location.col-md-12,"{""which"":73}",,A
